code,describe
861,广播指广播节目的现场制作、播放及其他相关活动，还包括互联网广播。包括下列广播、电视、电影和影视录音制作活动：—（广播节目制作服务，指广播电台制作的节目）—新闻类广播节目制作服务；—音乐类广播节目制作服务；—文艺类广播节目制作服务；—娱乐类广播节目制作服务；—经济类广播节目制作服务；—体育类广播节目制作服务；—教育类广播节目制作服务；—交通类广播节目制作服务；—儿童类广播节目制作服务；—法制类广播节目制作服务；—婚姻家庭类广播节目制作服务；—生活类广播节目制作服务；—少数民族语言广播节目制作服务；—广播剧制作服务；—其他广播节目制作服务；—（广播节目播出服务）—国内广播节目播出服务：新闻类广播节目播出服务、音乐类广播节目播出服务、文艺类广播节目播出服务、娱乐类广播节目播出服务、经济类广播节目播出服务、体育类广播节目播出服务、儿童类广播节目播出服务、法制类广播节目播出服务、婚姻家庭类广播节目播出服务、生活类广播节目播出服务、少数民族语言广播节目播出服务、广播剧播出服务、其他国内广播节目播出服务；—国外广播节目播出服务：外国广播剧播出服务、其他国外广播节目播出服务；—付费广播节目播出服务：音乐点播广播节目播出服务、其他付费广播节目播出服务；—互联网广播节目播出服务；—广播节目进出口交易服务：广播节目出口服务、广播节目进口服务；—其他广播服务：广播节目发行服务、广播电台各种辅助服务、其他未列明广播服务。不包括：—广播信号的发射、转播（发射台、转播站、中继站等），列入（无线广播电视传输服务）；—有线广播和互联网广播的传输、接收、接入等服务，列入（有线广播电视传输服务）；—在广播电台播出，由非广播电台的单位（如文化传媒公司等）制作的节目，列入（录音制作）。
862,电视指有线和无线电视节目的现场制作、播放及其他相关活动，还包括互联网电视。包括下列电视活动：—（电视节目制作服务）—新闻电视节目制作服务；—经济电视节目制作服务；—文艺电视节目制作服务；—体育电视节目制作服务；—娱乐电视节目制作服务；—教育电视节目制作服务；—动画电视节目制作服务；—儿童电视节目制作服务；—法制电视节目制作服务；—婚姻家庭电视节目制作服务；—生活电视节目制作服务；—综合电视节目制作服务；—其他公共电视节目制作服务；—付费电视节目制作服务：电视点播节目制作服务、其他付费电视节目制作服务；—（电视节目播出服务）—国内电视节目播出服务：新闻电视节目播出服务、经济电视节目播出服务、文艺电视节目播出服务、体育电视节目播出服务、娱乐电视节目播出服务、教育电视节目播出服务、动画电视节目播出服务、儿童电视节目播出服务、法制电视节目播出服务、婚姻家庭电视节目播出服务、生活电视节目播出服务、电视剧播出服务、电视电影播出服务、综合电视节目播出服务、其他国内电视节目播出服务；—国外电视节目播出服务：外国电视剧播出服务、外国电视电影播出服务、外国动画电视节目播出服务、外国体育电视节目播出服务、外国文艺电视节目播出服务、外国旅游风光电视节目播出服务、其他外国电视节目播出服务；—付费电视节目播出服务：音乐点播电视节目播出服务、其他付费电视节目播出服务；—互联网电视节目播出服务：互联网国产电视剧播出服务、互联网进口电视剧播出服务、其他互联网电视节目播出服务；—移动电视节目播出服务；—（电视节目进出口交易服务）—电视节目出口服务：电视剧出口服务、动画电视节目出口服务、体育电视节目出口服务、文艺电视节目出口服务、旅游风光电视节目出口服务、其他电视节目出口服务；—电视节目进口服务：电视剧进口服务、动画电视节目进口服务、体育电视节目进口服务、文艺电视节目进口服务、旅游风光电视节目进口服务、其他电视节目进口服务；—电视台制作的电视节目发行：电视剧发行服务、其他电视节目发行服务；—电视台各种辅助活动；—其他电视服务。不包括：—电视信号的传送（发射台、电视塔、转播站、中继站等），分别列入（有线广播电视传输服务）和（无线广播电视传输服务）；—有线电视和互联网电视的传输、入户、接入等服务，列入（有线广播电视传输服务）；—电视节目、剧本的创作，列入（文艺创作与表演）；—在电视台播出，由非电视台的单位（如文化传媒公司等）制作的节目，列入（电影和影视节目发行）；—为非电视节目提供影像制作的活动（广告、宣传片、MTV等），列入（电影和影视节目制作）；—电视节目主持人、演员的个人代理，列入（文化娱乐经纪人）；—不参与影视制作，仅从事影视投资的活动（如影视投资机构、投资人等），列入（投资与资产管理）；—为电视剧、电视节目提供代理的机构，列入（其他文化艺术经纪代理）。
863,电影和影视节目制作指电影、电视和录像（含以磁带、光盘为载体）节目的制作活动，该节目可以作为电视、电影播出、放映，也可以作为出版、销售的原版录像带（或光盘），还可以在其他场合宣传播放，还包括影视节目的后期制作，但不包括电视台制作节目的活动。包括下列电影和影视节目制作活动：—（电影制作服务）—电影摄制服务：故事片摄制服务、动画片摄制服务、纪录片摄制服务、科教片摄制服务、其他电影摄制服务；—电影洗印加工服务；—电影配音翻译服务；—电影动画制作服务；—电影拍摄基地服务；—其他电影制作服务；—（电视节目和影像制品制作服务）—电视剧制作服务：电视剧摄制服务、电视剧配音翻译服务、电视剧动画制作服务、电视剧拍摄基地服务；—在电视台播放，由非电视台的单位（如文化传播公司）制作的电视节目；—非电视台制作的付费电视节目；—影像制品制作服务，以录像带、光盘为介质拍摄制作影像制品母带、母盘的服务；—影像制品后期制作服务。不包括：—影视剧本的创作，列入（文艺创作与表演）；—电视台的专业影视制片中心（公司），列入（电视）；—电视台的影像节目制作，列入（电视）；—专业的电脑三维动画设计活动，列入（专业化设计服务）；—与照相和扩印有关的活动，列入（摄影扩印服务）；—不参与影视制作，仅从事影视投资的活动（如电影投资人、投资机构等），列入（投资与资产管理）；—电影演员的个人代理，列入（文化娱乐经纪人）；—音像制作与出版为同一机构（无法分开的），列入（音像制品出版）；—为影片发行、电影剧本提供代理的机构，列入（其他文化艺术经纪代理）。
864,电影和影视节目发行不含录像制品（以磁带、光盘为载体）的发行。包括下列电影和影视节目发行活动：—（电影发行服务）—国产影片发行服务：故事片发行服务、动画片发行服务、纪录片发行服务、科教片发行服务、其他国产影片发行服务；—进口影片发行服务：进口故事片发行服务、进口动画片发行服务、其他进口影片发行服务；—非电视台制作的电视节目发行服务：电视节目发行服务、电视剧发行服务、其他未列明电视节目发行服务；—非电视台制作的电视节目进出口服务；—电影进出口交易服务：电影出口服务、电影进口服务。不包括：—电视节目、剧本的创作，列入（文艺创作与表演）；—为电视剧、电视节目提供代理的机构，列入（其他文化艺术经纪代理）；—电影剧本的创作，列入（文艺创作与表演）；—为影片发行、电影剧本提供代理的机构，列入（其他文化艺术经纪代理）；—影像制品的出版，列入（音像制品出版）。
865,电影放映指专业电影院以及设在娱乐场所独立（或相对独立）的电影放映等活动。包括下列电影放映活动：—电影院线放映服务：电影院线国产电影放映服务、电影院线进口电影放映服务；—普通影院放映服务：普通影院国产电影放映服务、普通影院进口电影放映服务；—露天影院放映服务：露天影院国产电影放映服务、露天影院进口电影放映服务；—网络电影播出服务：国产网络电影播出服务、进口网络电影播出服务；—录像（光盘）放映服务：国产录像（光盘）放映服务、进口录像（光盘）放映服务；—其他电影放映服务。
866,录音制作指从事录音节目、音乐作品的制作活动，其节目或作品可以在广播电台播放，也可以制作成出版、销售的原版录音带（磁带或光盘），还可以在其他宣传场合播放，但不包括广播电台制作节目的活动。包括下列录音制作活动：—声音节目的制作活动（将影视、歌曲、音乐等音频节目制作在录音带、光盘等介质上的活动）；—在广播电台播出，由非广播电台的单位制作的声音节目；—录音制品后期制作服务；—录音棚、录音工作室的制作活动；—专门为歌唱演员、演奏家及其他演员提供录音合成的活动；—专门制作MTV及卡拉OK节目的活动；—其他未列明的录音制作活动。不包括：—音像制作与出版为同一机构（无法分开的），列入（音像制品出版）；—录音带、录像带、光盘的复制活动，列入（记录媒介复制）；—演员的包装和代理，列入（文化娱乐经纪人）；—歌曲、戏曲、音乐、舞蹈等音像作品的代理，（文化艺术经纪代理）；—音乐作品的创作，列入（文艺创作与表演）；—广播电台的声音节目制作，列入（广播）。
871,文艺创作与表演指文学、美术创造和表演艺术（如戏曲、歌舞、话剧、音乐、杂技、马戏、木偶等表演艺术）等活动。包括下列文艺创作与表演活动：—（文艺创作服务）—文学创作服务：小说创作服务、散文创作服务、诗歌创作服务、儿童文学创作服务、电影电视剧本创作服务、戏剧剧本创作服务、报告文学创作服务、其他文学创作服务；—舞台艺术创作服务：歌曲创作服务、歌剧创作服务、乐曲创作服务、舞蹈创作服务、其他舞台艺术创作服务；—文艺评论服务：文学评论服务，舞台艺术评论服务，电影、电视艺术评论服务，其他文艺评论服务；—（艺（美）术创作服务）—绘画艺术创作服务：中国画创作服务、油画创作服务、水粉水彩画创作服务、版画创作服务、漫画创作服务、连环画创作服务、其他绘画艺术创作服务；—雕刻艺术创作服务：建筑雕刻艺术创作服务、石材雕塑创作服务、木材雕塑创作服务、金属雕塑创作服务、石膏雕塑创作服务、其他雕刻艺术创作服务；—书法篆刻创作服务：书法艺术创作服务、篆刻艺术创作服务；—工艺美术创作服务；—艺（美）术品装裱服务；—其他艺（美）术创作服务；—（艺术表演服务）—戏剧表演服务：话剧表演服务、歌剧表演服务、舞剧表演服务、其他戏剧表演服务；—戏曲表演服务：昆剧表演服务、京剧表演服务、越剧表演服务、沪剧表演服务、豫剧表演服务、川剧表演服务、评剧表演服务、河北梆子表演服务、其他戏曲表演服务；—舞蹈表演服务：民族舞蹈表演服务、芭蕾舞表演服务、现代舞表演服务、迪斯科表演服务、街舞表演服务、国标舞表演服务、外国舞蹈表演服务、儿童舞蹈表演服务、其他舞蹈表演服务；—歌唱表演服务：民族歌唱表演服务、美声歌唱表演服务、通俗歌唱表演服务、摇滚歌唱表演服务、儿童歌唱表演服务、其他歌唱表演服务；—民乐演出服务：二胡演出服务、琵琶演出服务、扬琴演出服务、筝演出服务、笛子演出服务、中国鼓乐器演出服务、中国民乐合奏演出服务、其他民乐演出服务；—西洋乐演出服务：弦乐演出服务、钢琴演出服务、铜管乐演出服务、管弦乐演出服务、打击乐演出服务、交响乐演出服务、电子乐器演出服务、其他西洋乐演出服务；—曲艺表演服务：评书表演服务，相声表演服务，小品表演服务，快板、快书表演服务，鼓弹琴曲表演服务，其他曲艺表演服务；—魔术表演服务；—杂技表演服务；—其他艺术表演服务；—表演艺术家演出服务；—舞台表演宣传、组织、辅助服务：舞台表演宣传、组织服务，舞台表演辅助服务（舞台表演艺术指导服务、舞台表演安全保护服务、舞台表演美工服务、舞台表演道具服务、舞台表演化装服务、舞台表演灯光服务、其他舞台表演辅助服务）。不包括：—服装、摄影、广告、艺术等模特的表演活动，列入（其他未列明商务服务业）；—广告艺术创作，列入（广告业）；—摄影艺术创作，列入（摄影扩印服务）；—工艺品制造生产，列入（工艺美术品制造）的相关行业类别中；—商业用美术设计，列入（专业化设计服务）；—单纯为演员个人的外型包装设计（与演出无关），列入（其他未列明商务服务业）；—为艺术家、演员的个人代理活动，列入（文化娱乐经纪人）；—专业艺术人员、团体的演出、交流、大赛的组织、策划活动，列入（其他未列明商务服务业）；—为艺术作品、剧本、剧目、舞蹈、歌曲、戏曲、演出等做代理的活动，列入（其他文化艺术经纪代理）；—演出公司的活动，列入（其他文化艺术经纪代理）。
872,艺术表演场馆指有观众席、舞台、灯光设备，专供文艺团体演出的场所管理活动。包括下列艺术表演场馆活动：—音乐厅管理服务；—歌剧院管理服务；—舞剧院管理服务；—戏剧场（院）管理服务；—剧场（院）管理服务；—其他艺术表演场馆服务。不包括：—电影院、礼堂，列入（电影放映）；—体育场馆，列入（体育场馆）；—美术馆及绘画、雕塑等艺术馆，列入（博物馆）；—专门为演出场馆、文艺表演、展览等提供票务的活动，列入（其他未列明商务服务业）。
873,图书馆与档案馆图书馆包括下列图书馆活动：—公共图书馆管理服务；—高等院校图书馆管理服务；—专业图书馆管理服务；—其他图书馆管理服务。档案馆包括下列档案馆活动：—综合档案管理服务；—专门档案管理服务；—部门档案管理服务；—企业档案管理服务；—事业单位档案管理服务；—其他档案馆管理服务。
874,文物及非物质文化遗产保护指对具有历史、文化、艺术、科学价值，并经有关部门鉴定，列入文物保护范围的不可移动文物的保护和管理活动；对我国口头传统和表现形式，传统表演艺术，社会实践、意识、节庆活动，有关的自然界和宇宙的知识和实践，传统手工艺等非物质文化遗产的保护和管理活动。包括下列文物及非物质文化遗产保护活动：—具有纪念性建筑物保护服务：革命遗址保护服务、纪念碑保护服务、名人故居保护服务、其他具有纪念性建筑物保护服务；—具有文化价值遗址保护服务：清真寺保护服务，佛教寺庙保护服务，道教遗址保护服务，教堂保护服务，祠、堂保护服务，其他具有文化价值遗址保护服务；—文物古迹保护服务：古建筑物保护服务、古墓葬保护服务、古窟寺保护服务、古石刻保护服务、古壁画保护服务、其他文物古迹保护服务；—其他文物遗址保护服务；—民间文学保护服务：神话保护服务、传说保护服务、故事保护服务、歌谣保护服务、史诗保护服务、长诗保护服务、谚语保护服务、谜语保护服务、其他民间文学保护服务；—传统音乐（民间音乐）保护服务：民歌保护服务、乐器保护服务、舞蹈音乐保护服务、戏曲音乐保护服务、曲艺音乐保护服务、其他传统音乐（民间音乐）保护服务；—传统舞蹈（民间舞蹈）保护服务：生活习俗舞蹈保护服务、岁时节令习俗舞蹈保护服务、人生礼仪舞蹈保护服务、宗教信仰舞蹈保护服务、生产习俗舞蹈保护服务、其他传统舞蹈（民间舞蹈）保护服务；—传统戏剧保护服务：曲牌体制戏剧剧种保护服务、板腔体制戏剧剧种保护服务、曲牌板腔综合体制戏剧剧种保护服务、少数民族戏剧剧种保护服务、民间小戏剧种保护服务、傩及祭祀仪式性戏剧剧种保护服务、傀儡戏剧剧种保护服务、其他传统戏剧保护服务；—曲艺保护服务：说书保护服务、唱曲保护服务、谐谑保护服务、其他曲艺保护服务；—传统体育、游艺与杂技（杂技与竞技）保护服务：传统体育保护服务、民间游艺保护服务、杂技保护服务、其他游艺与杂技（杂技与竞技）保护服务；—传统美术（民间美术）保护服务：绘画保护服务、雕塑保护服务、工艺保护服务、建筑美术保护服务、其他传统美术（民间美术）保护服务；—传统技艺（传统手工技艺）保护服务：传统建筑保护服务、传统服饰保护服务、传统家具技艺保护服务、传统农畜产品加工保护服务、传统烧造保护服务、传统织染缝纫保护服务、传统金属工艺保护服务、传统编织扎制保护服务、髹饰保护服务、传统造纸印刷和装祯保护服务、其他传统技艺（传统手工技艺）保护服务；—传统医药保护服务：生命与疾病传统认知方法保护服务、传统养生保护服务、传统诊法保护服务、传统疗法保护服务、针灸保护服务、传统方剂保护服务、传统药物保护服务、医事民俗保护服务、其他传统医药保护服务；—民俗保护服务：生产商贸习俗保护服务、消费习俗保护服务、人生礼俗保护服务、岁时节令保护服务、民间信俗保护服务、民间知识保护服务、其他民俗保护服务；—其他文化遗产保护服务。不包括：—寺庙、清真寺、教堂的宗教活动，列入（宗教组织）。
875,博物馆指收藏、研究、展示文物和标本的博物馆的活动，以及展示人类文化、艺术、科技、文明的美术馆、艺术馆、展览馆、科技馆、天文馆等管理活动。包括下列博物馆活动：—综合类博物馆服务；—考古与历史类博物馆服务：考古类博物馆服务、历史类博物馆服务、其他考古与历史类博物馆服务；—艺（美）术品类博物馆服务：艺（美）术展览组织服务，绘画类博物馆服务，雕塑类博物馆服务，书法、篆刻类博物馆服务，民间艺术类博物馆服务，其他艺（美）术品类博物馆服务；—非物质文化遗产、民俗博物馆，传习所服务：非物质文化遗产专题博物馆服务，民俗博物馆服务，非物质文化遗产传习所服务，其他非物质文化遗产博物馆、传习所服务；—民族学与人类学博物馆服务：民族类博物馆服务、人类起源类博物馆服务、其他民族学与人类学博物馆服务；—自然历史与自然科学类博物馆服务：自然历史类博物馆服务、自然科学类博物馆服务；—科学与技术类博物馆服务：航天技术类博物馆服务、军事类博物馆服务、综合科技类博物馆服务、其他科学与技术类博物馆服务；—其他博物馆服务（如邮品、硬币、体育等）。不包括：—工业品展览（服装、食品、计算机、汽车等），列入（会议及展览服务）；—专业技术展览（农业技术、园林技术、电子技术、通信技术、印刷技术等），列入（会议及展览服务）；—贸易展览（商品交易会、房地产展示会、小商品展览等），列入（会议及展览服务）；—各种技术、商业博览会（艺术品除外），列入（会议及展览服务）；—科普展览，列入（其他科技推广和应用服务业）。
876,烈士陵园、纪念馆包括下列烈士陵园、纪念馆活动：—烈士陵园管理服务；—烈士纪念馆管理服务。不包括：—名人故居，列入（文物及非物质文化遗产保护）；—革命纪念馆、历史名人纪念馆，列入（博物馆）。
877,群众文化活动指对各种主要由城乡群众参与的文艺类演出、比赛、展览等公益性文化活动的管理活动。包括下列群众文化活动：—群众文化场馆服务：综合文化中心服务、文化宫服务、群众艺术馆、文化馆（站）服务、青年宫服务、少年文化宫服务、老年文化活动站服务、其他群众文化场馆服务；—社区文化活动服务；—京剧票友及其他艺术爱好者交流活动；—群众性文艺培训服务；—老年文化服务；—少儿文化服务；—群众文化艺术展览活动（老年书画展等活动）；—群众文艺演出活动；—群众文艺交流活动（群众自发的跳舞、唱歌等活动）；—其他群众文化活动。不包括：—民俗、民间、民族艺术展示，列入（博物馆）；—专业艺术人员、团体的演出、交流、大赛的组织活动，列入（其他未列明商务服务业）；—以帮助、看护为目的的社区老年中心（站），列入（社会看护与帮助服务）。
879,其他文化艺术业包括下列其他文化艺术业活动：—（网络（手机）文化服务，指提供文化内容的服务）—网络（手机）游戏服务；—网络（手机）动漫服务；—网络（手机）音乐服务；—网络（手机）演出剧目服务；—网络（手机）艺术品服务；—其他网络（手机）文化服务；—史料、史志编辑服务：地方志编辑服务，人物志编辑服务，革命史料、史志编辑服务，其他史料、史志编辑服务；—艺（美）术品、收藏品鉴定服务：艺（美）术品鉴定服务、古玩鉴定服务、其他收藏品鉴定服务；—艺（美）术品、收藏品评估服务：艺（美）术品评估服务、古玩评估服务、其他收藏品评估服务；—街头报刊橱窗管理服务；—其他未列明文化艺术服务。不包括：—受文物保护的寺庙、清真寺、教堂的管理活动，列入（文物及非物质文化遗产保护）；—提供网络（手机）文化服务的通讯运营商的活动，列入（其他电信服务）或（互联网接入及相关服务）；—提供网络（手机）文化服务平台的活动，列入（数据处理和存储服务）。
881,体育组织指专业从事体育比赛、训练、辅导和管理的组织的活动。包括下列体育组织活动：—（竞技体育组织服务）—体育项目组织服务：田径、游泳、体操、跳水、足球、篮球、排球、羽毛、乒乓球等竞技项目组织服务；—体育宣传服务；—体育项目开发服务；—体育运动训练指导服务；—体育运动队及运动员服务：运动队及体育俱乐部服务、运动员服务；—体育人员交流服务（转会）；—其他竞技体育组织服务；—非竞技体育组织服务：风筝项目组织服务、龙舟项目组织服务、国标舞项目组织服务、其他非竞技体育组织服务；—其他体育组织服务：汽车俱乐部服务、滑翔俱乐部服务、登山俱乐部服务、攀岩俱乐部服务、其他未列明体育组织服务。不包括：—体育行政管理活动，列入（社会事务管理机构）。
882,体育场馆指可供观赏比赛的场馆和专供运动员训练用的场地管理活动。包括下列体育场馆活动：—室内体育场所服务：室内综合体育场所服务、室内专项体育场所服务（游泳室内场所服务、滑冰室内场所服务、篮球室内场所服务、羽毛球室内场所服务、乒乓球室内场所服务、其他室内专项体育场所服务）；—室外人工体育场所服务：足球场服务、田径体育场所服务、室外游泳场服务、滑雪场所服务、自行车比赛场所服务、网球比赛场所服务、棒球及类似运动比赛场所服务、射击场服务、赛车场服务、其他室外人工体育场所服务；—室外天然体育场地服务：登山场地服务，跳伞场地服务，滑翔场地服务，热气球场地服务，动力悬挂场地服务，无线电测向、通信、定向场地服务，其他室外天然体育场地服务；—其他体育场馆服务。
883,休闲健身活动指主要面向社会开放的休闲健身场所和其他体育娱乐场所的管理活动。包括下列休闲健身活动：—综合体育娱乐场所（以群众休闲健身为主）；—（室内休闲健身服务）—健身服务：器械健身服务、健身操服务、健身舞蹈服务、瑜伽功及类似健身服务、其他健身服务；—保龄球服务；—台球服务；—飞镖服务；—棋牌服务；—其他室内休闲健身服务；—（室外休闲健身服务）—高尔夫球场服务；—跑马场服务；—射击、射箭馆场服务（以群众娱乐为主）；—滑沙、滑雪及模拟滑雪场所的服务；—惊险娱乐活动场所（跳伞、滑翔、蹦极、攀岩、滑道等）的服务；—娱乐性军事训练、体能拓展训练服务；—漂流服务；—滑沙及类似休闲运动服务；—其他室外休闲健身服务。不包括：—单一的游泳馆、滑冰场、篮排网球馆、乒乓球馆、足球场等（无论是否对社会开放），列入（体育场馆）。
889,其他体育指上述未包括的体育活动。包括下列其他体育活动：—竞技体育科技服务：运动员竞技能力检测服务、科学培训咨询服务、运动队科技服务、其他竞技体育科技服务；—全民健身科技服务：国民体质监测服务、科学健身咨询服务、体育社会指导员培训服务；—体育工程科技服务：体育质量监督检查服务、体育器材装备研发推广服务、体育场所安全检查服务；—体育管理科技服务：体育策略咨询服务、体育产业规划服务、体育文化推广服务；—体育器材装备服务；—兴奋剂管理服务；—社区、街心公园、公园等运动场所的管理服务；—其他未列明体育服务。不包括：—运动员个人的经纪代理活动，列入（体育经纪人）。
891,室内娱乐活动指室内各种娱乐活动和以娱乐为主的活动。歌舞厅娱乐活动包括下列歌舞厅娱乐活动：—夜总会娱乐服务；—迪斯科舞厅娱乐服务；—交谊舞厅娱乐服务；—卡拉OK厅娱乐服务；—KTV歌厅娱乐服务；—演艺吧（以演艺、歌舞或蹦迪、交谊舞为主，辅有饮料、食品的场所）；—演出、健身、洗浴、餐饮、歌厅为一体的综合娱乐场所；—其他歌舞厅娱乐服务。不包括：—酒吧、咖啡厅为主的歌舞厅、演艺吧，分别列入（酒吧服务）、（咖啡馆服务）；—台球、保龄球、飞镖等，列入（休闲健身活动）；—健身中心（房），列入（休闲健身活动）；—电影院、录像厅，列入（电影放映）；—室内游泳馆，列入（体育场馆）。电子游艺厅娱乐活动包括下列电子游艺厅娱乐活动：—各种电子游艺厅娱乐服务。不包括：—网吧，列入（网吧活动）。网吧活动指通过计算机等装置向公众提供互联网上网服务的网吧、电脑休闲室等营业性场所的服务。包括下列网吧活动：—各种网吧服务。不包括：—咖啡厅的上网服务，列入（咖啡馆服务）；—图书馆、阅览室的上网服务，列入（图书馆）；—书吧，以售书为主的列入（图书、报刊零售）。其他室内娱乐活动包括下列其他室内娱乐活动：—儿童室内游戏娱乐服务；—室内手工制作娱乐服务；—其他室内娱乐服务。不包括：—书吧：以售书为主的，列入（图书、报刊零售）；以看书、阅览为主的，列入（图书馆）；—室内外两用的充气娱乐设施的各项活动，列入（游乐园）。
892,游乐园指配有大型娱乐设施的室外娱乐活动及以娱乐为主的活动。包括下列游乐园活动：—儿童乐园服务；—主题游乐园服务；—水上游乐园服务；—其他大型娱乐设施服务。不包括：—公园，列入（公园管理）；—高尔夫球活动，列入（休闲健身活动）；—娱乐性射击、射箭活动，列入（休闲健身活动）；—跑马场的娱乐活动，列入（休闲健身活动）。
893,彩票活动指各种形式的彩票活动。包括下列彩票活动：—福利彩票服务；—体育彩票服务；—其他彩票或类似的服务。不包括：—彩票发行的行政主管部门，列入（社会事务管理机构）。
894,文化、娱乐、体育经纪代理文化娱乐经纪人包括下列文化娱乐经纪人活动：—演员挑选、推荐服务；—艺术家、作家经纪人服务；—演员经纪人服务；—模特经纪人服务；—其他演员、艺术家经纪人服务。不包括：—为演员个人形象包装设计活动（与演出无关），列入（其他未列明商务服务业）；—文学艺术作品出版、文艺演出、艺术展览的经纪代理，列入（其他文化艺术经纪代理）。体育经纪人包括下列体育经纪人活动：—运动员经纪人服务；—体育经纪服务：体育赛事经纪服务、体育组织经纪服务、其他体育经纪服务。其他文化艺术经纪代理包括下列其他文化艺术经纪代理活动：—演出经纪代理服务：国内演出经纪代理服务（歌唱表演经纪代理服务、音乐会演出经纪代理服务、舞蹈表演经纪代理服务、其他国内演出经纪代理服务）、国外演出经纪代理服务；—影视经纪代理服务：电影及发行经纪代理服务、电视剧经纪代理服务、电视节目经纪代理服务；—音像经纪代理服务；—文学、艺（美）术经纪代理服务：文学作品经纪代理服务、艺（美）术品经纪代理服务；—美术展览经纪代理服务；—动漫（动画）经纪代理服务：动漫作品经纪代理服务、电视动画片经纪代理服务、动画电影经纪代理服务、网络（手机）动漫经纪代理服务、动漫舞台剧演出经纪代理服务、动漫音像经纪代理服务、其他动漫经纪代理服务；—其他未列明文化艺术经纪代理服务。不包括：—作家、艺术家个人的经纪人代理活动，列入（文化娱乐经纪人）；—影视演员经纪人代理活动，列入（文化娱乐经纪人）；—歌唱演员经纪人代理活动，列入（文化娱乐经纪人）；—模特演员经纪人代理活动，列入（文化娱乐经纪人）；—演员推荐、选派活动，列入（文化娱乐经纪人）；—出版和著作权代理活动，列入（知识产权服务）；—为文艺演出、晚会、艺术节、大赛等进行策划、组织活动，列入（其他未列明商务服务业）；—为演员个人形象包装设计活动（与演出无关），列入（其他未列明商务服务业）。
899,其他娱乐业指公园、海滩和旅游景点内小型设施的娱乐活动及其他娱乐活动。包括下列其他娱乐业活动：—公园、景区内游船出租活动（不带操作人员）；—公园、景区内的摆摊娱乐活动；—公园、景区内的小动物拉车、骑马、钓鱼等活动；—租借道具活动（如租借照相、服装、道具等）；—海滩浴场更衣及租借用品服务；—公园及街头艺人表演活动；—娱乐性展览；—其他未列明的娱乐活动。不包括：—带操作人员的游船出租、观光活动，列入（水上旅客运输）的相关行业类别中；—公园、风景名胜区、其他旅游景点的管理活动，分别列入（公园管理）、（游览景区管理）。
900,中国共产党机关包括下列中国共产党机关活动：—中国共产党各级机关；—中国共产党所属各级办事机构。
911,国家权力机构指宪法规定的全国和地方各级人民代表大会及常委会机关的活动。包括下列国家权力机构活动：—各级人大常委会、专门委员会、工作委员会及办事机构的活动。
