code,describe
0421,"['海水', '捕捞', '海洋', '鱼', '虾', '珍珠', '藻类', '海水', '动植物', '捕捞', '海水', '捕捞', '海水', '捕捞', '鲜鱼', '大黄鱼', '小黄鱼', '带鱼', '鱼', '金枪鱼', '鳕鱼', '沙丁鱼', '鲑鱼', '海水', '大马哈鱼', '角鲨', '相关', '鲨鱼', '海鳗', '鱼', '鲳鱼', '鲱鱼', '石斑鱼', '白姑鱼', '黄姑鱼', '梅童鱼', '方头', '鱼', '玉筋', '鱼', '梭鱼', '鱼', '鱼', '鲅鱼', '马', '面', '竹', '荚', '鱼', '海水', '捕捞', '鲜鱼', '海水', '捕捞', '虾', '龙虾', '斑节', '对虾', '中国', '对虾', '日本', '对虾', '毛虾', '虾蛄', '鹰爪虾', '海水', '捕捞', '虾', '海水', '捕捞', '蟹', '梭子蟹', '青蟹', '海水', '捕捞', '蟹', '海水', '捕捞', '贝类', '贻贝', '蚶', '海水', '捕捞', '贝类', '海水', '捕捞', '软体', '水生动物', '墨鱼', '鱿鱼', '沙蚕', '海水', '捕捞', '软体', '水生动物', '海水', '捕捞', '产品']"
0422,"['内陆', '捕捞', '内陆', '水域', '鱼', '虾', '蟹', '水生动物', '捕捞', '内陆', '咸水湖', '水域', '内', '进行', '捕捞', '内陆', '捕捞', '捕捞', '淡水鱼', '鳗鲡', '青鱼', '草鱼', '鲢鱼', '鳙鱼', '鲤鱼', '鲫鱼', '鳊鲂', '泥鳅', '鲶鱼', '鱼', '鱼', '鲑鱼', '淡水', '鳟鱼', '河', '池沼', '公鱼', '银鱼', '吻', '黄鳝', '鳜鱼', '鲈鱼', '捕捞', '淡水鱼', '淡水', '捕捞', '鲜虾', '罗氏', '沼虾', '青虾', '克氏', '螯', '虾', '克氏', '螯', '虾', '淡水', '捕捞', '鲜虾', '淡水', '捕捞', '蟹', '中华', '绒毛', '蟹', '大闸蟹', '淡水', '捕捞', '蟹', '淡水', '捕捞', '鲜', '蜗牛', '螺', '河蚌', '蚬', '淡水', '捕捞', '鲜', '淡水', '捕捞', '螺旋藻', '淡水', '捕捞', '产品', '丰年虫', '淡水', '捕捞', '产品', '林', '牧', '渔', '服务业', '农', '林', '牧', '渔业生产', '进行', '支持性']"
0511,"['农业机械', '农业', '提供', '农业机械', '配备', '操作', '人员', '是', '收费', '基础', '开展', '农业机械', '收费', '基础', '提供', '农作物', '收获', '农业机械', '收费', '基础', '提供', '农作物', '播种', '农业机械', '收费', '基础', '提供', '农作物', '施肥', '撒', '农药', '农业机械', '收费', '基础', '提供', '田间', '土地', '整理', '农业机械', '收费', '基础', '提供', '农业机械']"
0512,"['农业', '灌溉系统', '农业', '水利', '灌溉系统']"
0513,"['农产品', '初加工', '农产品', '天然橡胶', '纺织', '纤维', '原料', '进行', '脱水', '凝固', '去', '籽', '净化', '分类', '晒干', '剥皮', '烤', '沤', '包装', '提供', '市场', '农产品', '初加工', '棉花', '纺织', '纤维', '原料', '棉纤维', '短绒', '剥离', '棉籽', '棉花', '秸秆', '铃壳', '副产品', '利用', '农产品', '初加工', '皮棉', '细绒', '棉', '皮棉', '长绒棉', '皮棉', '稻草', '麦秸', '谷壳', '谷子', '秸', '玉米秸', '高粱', '秸', '薯藤', '豆秸', '花生', '蔓', '油菜籽', '秆', '芝麻', '秆', '向日葵', '秆', '棉花', '秆', '麻秆', '烟秆', '作物', '茎', '农副产品', '初加工', '农户', '水果', '干制', '葡萄干', '杏干', '梅干', '李干', '苹果', '干', '龙眼', '干', '肉', '柿饼', '干枣', '椰子', '干', '荔枝', '干', '干制', '水果', '农产品', '初加工', '皮棉', '沤', '制麻', '农产品', '初加工', '农产品', '初加工']"
0519,"['农业', '防止', '病虫害', '农业', '农业', '种植', '农作物', '促进', '生长', '防止', '病虫害', '农场', '承包人', '农村土地', '整理', '农田', '土地', '整理', '农村土地', '整理', '花草', '种植', '花园', '修建', '维修', '树木', '整容', '农业', '农业', '园艺', '农业']"
0521,"['林业', '生物防治', '林业', '生物防治', '森林', '病虫', '鼠', '兽害', '防治']"
0522,"['森林', '防火', '森林', '防火', '森林', '防火']"
0523,"['林产品', '林产品', '进行', '去皮', '打', '去', '料', '净化', '包装', '提供', '贮木场', '市场', '林产品', '木', '竹材', '林产品', '采集', '非木', '竹材', '林产品', '采集']"
0529,"['林业', '林业', '林业机械', '森林', '管理站', '木材', '检查站', '治沙', '站', '进行', '林业', '林业']"
0530,"['畜牧', '服务业', '提供', '牲畜', '繁殖', '圈舍', '畜产品', '畜牧', '促进', '牲畜', '繁殖', '生长', '增加', '产量', '获得', '畜产品', '动物', '配种', '冷冻', '精液', '站', '液氮', '站', '家畜', '站', '牧群', '孵坊', '动物', '舍', '整治', '专门', '提供', '动物', '剪毛', '专门', '提供', '动物', '挤奶', '家禽', '孵化', '放牧', '禽蛋', '包装', '畜牧']"
0540,"['渔业', '服务业', '渔业生产', '进行', '支持性', '鱼苗', '鱼种', '水产', '良种场', '水产', '增殖', '进行', '渔业', '鱼苗', '鱼种', '鱼病', '用药', '鱼', '病防治', '鱼苗', '鱼种', '鱼苗', '鱼种', '水产', '良种场', '水产', '增殖', '渔业', '机械', '渔业']"
